NUMERO_JRV,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_CENTRO,Votantes
11228,FRANCISCO MORAZAN,DISTRITO CENTRAL,"JN, ESC E INST. SHALOM JIREH",349
11229,FRANCISCO MORAZAN,DISTRITO CENTRAL,"JN, ESC E INST. SHALOM JIREH",349
11230,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DANIEL CASCO,364
11231,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DANIEL CASCO,363
11232,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CARLOS ROBERTO REINA,318
11233,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL DE CERVANTES,314
11234,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL DE CERVANTES,313
11235,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB.  FRANCISCO MORAZAN,297
11236,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB.  FRANCISCO MORAZAN,297
11237,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB.  FRANCISCO MORAZAN,297
11238,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB.  FRANCISCO MORAZAN,296
11239,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. NACIONAL DE ARTE DRAMÁTICO,312
11240,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,359
11241,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,359
11242,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,359
11243,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,359
11244,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,358
11245,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,358
11246,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,358
11247,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB RAFAEL PINEDA PONCE # 2,358
11248,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DR. DAVID COREA SANCHEZ,313
11249,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DR. DAVID COREA SANCHEZ,313
11250,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DR. DAVID COREA SANCHEZ,312
11251,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. NUEVA JERUSALEN,321
11252,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. NUEVA JERUSALEN,321
11253,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. NUEVA JERUSALEN,320
11254,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MONTES DE LOS OLIVOS,349
11255,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MONTES DE LOS OLIVOS,349
11256,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MONTES DE LOS OLIVOS,349
11257,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MONTES DE LOS OLIVOS,349
11258,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. CIRILO VINDEL,356
11259,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. CIRILO VINDEL,355
11260,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. CIRILO VINDEL,355
11261,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. CIRILO VINDEL,355
11262,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11263,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11264,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11265,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11266,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11267,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11268,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. JOSE RAMON CALIX FIGUEROA,348
11269,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. EDAS CARRASCO,220
11270,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. EDAS CARRASCO,220
11271,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MONTES DE BENDICION,296
11272,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MONTES DE BENDICION,296
11273,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MONTES DE BENDICION,295
11274,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN RAMÓN MOLINA,306
11275,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN RAMÓN MOLINA,305
11276,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN RAMÓN MOLINA,305
11277,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN RAMÓN MOLINA,305
11278,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,348
11279,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,348
11280,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,348
11281,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,348
11282,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11283,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11284,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11285,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11286,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11287,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11288,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11289,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. 21 DE OCTUBRE,347
11290,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MANUEL BONILLA,276
11291,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MANUEL BONILLA,275
11292,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MANUEL BONILLA,275
11293,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. HENRY MERRIAM,369
11294,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. HENRY MERRIAM,369
11295,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARIANA FOLGAR DE RAMIREZ,261
11296,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARIANA FOLGAR DE RAMIREZ,261
11297,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARIANA FOLGAR DE RAMIREZ,260
11298,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,331
11299,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,331
11300,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11301,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11302,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11303,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11304,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11305,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11306,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,330
11307,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. REPUBLICA DE HONDURAS,323
11308,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11309,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11310,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11311,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11312,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11313,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11314,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11315,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE MANUEL ZEPEDA,365
11316,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. FRANCISCO MORAZAN,275
11317,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. REPUBLICA DE GUATEMALA,298
11318,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. REPUBLICA DE GUATEMALA,297
11319,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,308
11320,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,307
11321,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,307
11322,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RURAL MIXTA FRANCISCO MORAZAN,307
11323,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,349
11324,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,349
11325,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,349
11326,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,349
11327,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,348
11328,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,348
11329,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB LEON ALVARADO,348
11330,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11331,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11332,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11333,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11334,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11335,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,351
11336,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN MARTINEZ RODAS,350
11337,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NICOLAS URQUIETA,339
11338,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NICOLAS URQUIETA,339
11339,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NICOLAS URQUIETA,339
11340,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NICOLAS URQUIETA,339
11341,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NICOLAS URQUIETA,338
11342,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSÉ CECILIO DEL VALLE,304
11343,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSÉ CECILIO DEL VALLE,304
11344,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSÉ CECILIO DEL VALLE,304
11345,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,349
11346,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,349
11347,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,349
11348,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,349
11349,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,348
11350,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,348
11351,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. BONIFACIO REYES,348
11352,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN BARAHONA,319
11353,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RUBEN BARAHONA,318
11354,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE CECILIO DEL VALLE,328
11355,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE CECILIO DEL VALLE,328
11356,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE CECILIO DEL VALLE,328
11357,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS LANDA,316
11358,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS LANDA,316
11359,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MARCO AURELIO SOTO,258
11360,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MARCO AURELIO SOTO,257
11361,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,359
11362,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,359
11363,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,359
11364,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,359
11365,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,358
11366,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,358
11367,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,358
11368,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,358
11369,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB AUGUSTO C. COELLO,365
11370,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB AUGUSTO C. COELLO,365
11371,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,356
11372,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,356
11373,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,356
11374,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,355
11375,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,355
11376,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MIGUEL MORAZAN,355
11377,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. SERGIO PALACIOS,299
11378,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. SERGIO PALACIOS,299
11379,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. SERGIO PALACIOS,299
11380,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. SERGIO PALACIOS,299
11381,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. SERGIO PALACIOS,298
11382,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11383,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11384,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11385,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11386,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11387,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,351
11388,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,350
11389,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,350
11390,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ROMULO E. DURON,350
11391,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,317
11392,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,317
11393,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,317
11394,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,317
11395,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,317
11396,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,316
11397,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB JOSE CECILIO DEL VALLE,316
11398,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11399,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11400,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11401,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11402,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11403,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11404,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11405,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11406,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11407,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11408,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11409,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11410,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11411,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,341
11412,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,340
11413,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PEDRO NUFIO,340
11414,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,349
11415,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,349
11416,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE CECILIO DEL VALLE,348
11417,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MANUEL BONILLA,360
11418,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MANUEL BONILLA,359
11419,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MANUEL BONILLA,359
11420,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,364
11421,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,363
11422,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,363
11423,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,360
11424,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,360
11425,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,359
11426,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,359
11427,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,359
11428,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB FRANCISCO MORAZAN,359
11429,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEBG. DIONISIO DE HERRERA,175
11430,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ESTEBAN GUARDIOLA,136
11431,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,362
11432,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,362
11433,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,362
11434,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,361
11435,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,361
11436,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB VICENTE CACERES,361
11437,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS A. ESCALANTE,262
11438,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS A. ESCALANTE,261
11439,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11440,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11441,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11442,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11443,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11444,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11445,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,351
11446,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,350
11447,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB 3 DE OCTUBRE,350
11448,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB DIONISIO DE HERRERA,347
11449,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB DIONISIO DE HERRERA,347
11450,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB DIONISIO DE HERRERA,346
11451,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB DIONISIO DE HERRERA,346
11452,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11453,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11454,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11455,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11456,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11457,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11458,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11459,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11460,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,343
11461,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11462,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11463,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11464,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11465,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11466,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JUAN LINDO,342
11467,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11468,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11469,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11470,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11471,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11472,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11473,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11474,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11475,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11476,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11477,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11478,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,359
11479,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,358
11480,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,358
11481,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,358
11482,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB POLICARPO BONILLA,358
11483,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NEMESIA PORTILLO,291
11484,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NEMESIA PORTILLO,291
11485,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB NEMESIA PORTILLO,291
11486,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11487,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11488,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11489,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11490,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11491,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11492,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LA FRATERNIDAD,342
11493,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,369
11494,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,368
11495,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,368
11496,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,368
11497,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,368
11498,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. MANUEL BONILLA,368
11499,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,361
11500,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,361
11501,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11502,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11503,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11504,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11505,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11506,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11507,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11508,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11509,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
